Property Name,Pilot_Batch,Listing_ID,Building_Key,Property_Address,Room_Number,Property_Name,Listing_Name,ICS_URL,Listing_Status,Unit_Mode,Notes,Booking_Property_ID,Booking_Room_Type_ID,Booking_Room_Type_Name,Booking_Room_Key,Booking_Enabled,Booking_Notes
USC - TL 1664/1666 W 37th St,Pilot1,AIR091,B1664_W37TH_A,1664 W 37th St Unit A,Rm 4,1664 W 37th St Unit A - Rm 4,Private room with bath in 4B unit! Near USC,https://www.airbnb.com/calendar/ical/1462562679896590360.ics?t=19a3f28c477142b5b13a6ab04ffa647e,Active,Airbnb,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR096,B1664_W37TH_E,1664 W 37th St Unit E,Rm 1,1664 W 37th St Unit E - Rm 1,Top floor room with bath in 4B unit! Near USC E1,https://www.airbnb.com/calendar/ical/1645222417367180139.ics?t=ae23c867c6ba42fa933838b0f18fe46f,Active,Airbnb,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR097,B1664_W37TH_E,1664 W 37th St Unit E,Rm 2,1664 W 37th St Unit E - Rm 2,Top floor room with bath in 4B unit! Near USC,https://www.airbnb.com/calendar/ical/1463300996606669100.ics?t=3491236b78af427189a5f545b3f3d8ac,Active,Airbnb,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR098,B1664_W37TH_E,1664 W 37th St Unit E,Rm 3,1664 W 37th St Unit E - Rm 3,Top floor room with bath in 4B unit! Near USC,https://www.airbnb.com/calendar/ical/1463305866458725485.ics?t=6c344c821b424435b1adea61003ce55a,Active,Airbnb,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR099,B1664_W37TH_E,1664 W 37th St Unit E,Rm 4,1664 W 37th St Unit E - Rm 4,Top floor room with bath in 4B unit! Near USC,https://www.airbnb.com/calendar/ical/1463314653514819315.ics?t=b4fbd23aae9c4ea98cc737d3bf825b48,Active,Airbnb,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR092,B1664_W37TH_B,1666 W 37th St Unit B,Rm 1,1666 W 37th St Unit B - Rm 1,Private room with bath in 4B unit! Near USC,https://www.airbnb.com/calendar/ical/1463281735508466825.ics?t=80ea2574e7ea4c0bb21553979881cd6d,Active,Airbnb,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR093,B1666_W37TH_B,1666 W 37th St Unit B,Rm 2,1666 W 37th St Unit B - Rm 2,Private room with bath in 4B unit! Near USC,https://www.airbnb.com/calendar/ical/1463286161547487949.ics?t=e90f8698a48641adadad903b1d398704,Active,Airbnb,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR094,B1666_W37TH_B,1666 W 37th St Unit B,Rm 3,1666 W 37th St Unit B - Rm 3,,,,LongTerm,,,,,,,
USC - TL 1664/1666 W 37th St,Pilot1,AIR095,B1666_W37TH_B,1666 W 37th St Unit B,Rm 4,1666 W 37th St Unit B - Rm 4,Private room with bath in 4B unit! Near USC,https://www.airbnb.com/calendar/ical/1463290675589524623.ics?t=c66a2e0a14684ce59f162422987cfe37,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR388,B1700H_ARAPAHOE,1700 1/2 Arapahoe St,Rm 1,1700 1/2 Arapahoe St - Rm 1,Private Bedroom Private bathroom! Near USC &KT,https://www.airbnb.com/calendar/ical/1285571734159769204.ics?t=8d1acb4f065a41f0844072d269dd859b,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR389,B1700H_ARAPAHOE,1700 1/2 Arapahoe St,Rm 2,1700 1/2 Arapahoe St - Rm 2,Private Bed and Bath! Co-Living Near DT&KT,https://www.airbnb.com/calendar/ical/1417809059238281718.ics?t=db9a640383b84815b703e38c5b387525,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR390,B1700H_ARAPAHOE,1700 1/2 Arapahoe St,Rm 3,1700 1/2 Arapahoe St - Rm 3,Private room shared bath! Co-living Near DT&KT,https://www.airbnb.com/calendar/ical/1420389067590099520.ics?t=3f3845d821d64c829845b859e4236bcc,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR391,B1700H_ARAPAHOE,1700 1/2 Arapahoe St,Rm 4,1700 1/2 Arapahoe St - Rm 4,,,,LongTerm,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR392,B1700H_ARAPAHOE,1700 1/2 Arapahoe St,Rm 5,1700 1/2 Arapahoe St - Rm 5,Private Bedroom! Near USC &KT,https://www.airbnb.com/calendar/ical/1273224150927189106.ics?t=baea71d69618403d846fddd785b05221,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR380,B1700_ARAPAHOE,1700 Arapahoe St,Rm 1,1700 Arapahoe St - Rm 1,,,Inactive,LongTerm,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR381,B1700_ARAPAHOE,1700 Arapahoe St,Rm 2,1700 Arapahoe St - Rm 2,Stylish Private Bedroom Private Bath! Near USC &KT,https://www.airbnb.com/calendar/ical/1668447325633934847.ics?t=fd058edc9a8b40579d9332a91a32b1f4,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR382,B1700_ARAPAHOE,1700 Arapahoe St,Rm 3,1700 Arapahoe St - Rm 3,Private Bedroom! Co-Living Near KT & USC,https://www.airbnb.com/calendar/ical/1293013484981042397.ics?t=db863aff7d464a1bb9241017b8cc86f1,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR383,B1700_ARAPAHOE,1700 Arapahoe St,Rm 3 (old),1700 Arapahoe St - Rm 3 (old),Cozy 1B in a 7B6B near USC and Ktown - Rm 3,https://www.airbnb.com/calendar/ical/1181571357692980030.ics?t=dff7c079845248e1966fe06366781b82,Inactive,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR384,B1700_ARAPAHOE,1700 Arapahoe St,Rm 4,1700 Arapahoe St - Rm 4,,,,LongTerm,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR385,B1700_ARAPAHOE,1700 Arapahoe St,Rm 5,1700 Arapahoe St - Rm 5,Corner View | Near DT&KT | Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643034476813655617.ics?t=7ec45bc1a2fa4b45b710cb6c397d18ba,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR386,B1700_ARAPAHOE,1700 Arapahoe St,Rm 6,1700 Arapahoe St - Rm 6,,,,LongTerm,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR387,B1700_ARAPAHOE,1700 Arapahoe St,Rm 7,1700 Arapahoe St - Rm 7,,,,LongTerm,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR400,B1702H_ARAPAHOE,1702 1/2 Arapahoe St,Rm 1,1702 1/2 Arapahoe St - Rm 1,Balcony Bedroom Private Bath! Coliving Near KT USC,https://www.airbnb.com/calendar/ical/1272524281510660040.ics?t=d616015e4b46479786620df46cae6066,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR401,B1702H_ARAPAHOE,1702 1/2 Arapahoe St,Rm 2,1702 1/2 Arapahoe St - Rm 2,Private Bed & Bath! Coliving Near KT USC,https://www.airbnb.com/calendar/ical/1465432279748852824.ics?t=59054ad5762b4088b51197ed0334c0b0,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR402,B1702H_ARAPAHOE,1702 1/2 Arapahoe St,Rm 3,1702 1/2 Arapahoe St - Rm 3,Private Bedroom Private Bath! Coliving Near KT USC,https://www.airbnb.com/calendar/ical/1264541532641932515.ics?t=632268e49d9a41a892c85f6533b9397c,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR403,B1702H_ARAPAHOE,1702 1/2 Arapahoe St,Rm 4,1702 1/2 Arapahoe St - Rm 4,Top FL |Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643053943284332017.ics?t=822d8b01f5a349d6a5b005f342d6ae34,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR404,B1702H_ARAPAHOE,1702 1/2 Arapahoe St,Rm 5,1702 1/2 Arapahoe St - Rm 5,Top Floor|Corner View|Private Bed & Bath|Co-living,https://www.airbnb.com/calendar/ical/1465437734638591240.ics?t=a84c8bf707ca4943a91ed20b0e5ceea7,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR393,B1702_ARAPAHOE,1702 Arapahoe St,Rm 1,1702 Arapahoe St - Rm 1,Private Balcony |Private Bed & Bath Co-living | KT,https://www.airbnb.com/calendar/ical/1465358532596559665.ics?t=21532bdef1f243be8cb3f6a7564da009,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR394,B1702_ARAPAHOE,1702 Arapahoe St,Rm 2,1702 Arapahoe St - Rm 2,Private Bed & Bath! Co-living Near KT USC,https://www.airbnb.com/calendar/ical/1465408271542685850.ics?t=232c6946fe8c4c208f0356181349b87b,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR395,B1702_ARAPAHOE,1702 Arapahoe St,Rm 3,1702 Arapahoe St - Rm 3,Private Bed & Bath! Coliving Near KT USC 3,https://www.airbnb.com/calendar/ical/1264561337474844825.ics?t=39b37d4fa0724857a6691d3b442afe17,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR396,B1702_ARAPAHOE,1702 Arapahoe St,Rm 4,1702 Arapahoe St - Rm 4,Private Bedroom Private Bath!,https://www.airbnb.com/calendar/ical/1465419120171874011.ics?t=72077b9252174f249d1e9c2fd9cfd3d8,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR397,B1702_ARAPAHOE,1702 Arapahoe St,Rm 5,1702 Arapahoe St - Rm 5,Private Bed & Bath! Near KT,https://www.airbnb.com/calendar/ical/1454674298444669403.ics?t=56ba91ef5f804ec6879a4d6341e30c4e,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR398,B1702_ARAPAHOE,1702 Arapahoe St,Rm 6,1702 Arapahoe St - Rm 6,GND FL| Private Bed & Bath! Coliving Near KT USC,https://www.airbnb.com/calendar/ical/1282707267521487479.ics?t=c809fe62cee24b8aa29c60d66bd0ed83,Active,Airbnb,,,,,,,
USC - Dale 1700/1702,Pilot1,AIR399,B1702_ARAPAHOE,1702 Arapahoe St,Rm 6 (old),1702 Arapahoe St - Rm 6 (old),Stylish Private Bedroom with Private Bath! Near KT,https://www.airbnb.com/calendar/ical/1366320370199088240.ics?t=94013a1077b746febd17260c1de5513c,Inactive,Airbnb,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR024,B2642_BRIGHTON_101,2642 Brighton Ave Unit 101,Rm 203,2642 Brighton Ave Unit 101 - Rm 203,2 Double beds 300 sqft Rm with private bath!,https://www.airbnb.com/calendar/ical/1400466264726313093.ics?t=a42854cf3aca4d4ba367d931b35287e1,Active,Airbnb,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR025,B2642_BRIGHTON_101,2642 Brighton Ave Unit 101,Rm 202,2642 Brighton Ave Unit 101 - Rm 202,2 Double beds 300 sqft Rm with private bath!,https://www.airbnb.com/calendar/ical/1423328874657803154.ics?t=f334224203564b75994d6321ccba3b7d,Active,Airbnb,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR421,B2642_BRIGHTON_101,2642 Brighton Ave Unit 101,Rm 101,2642 Brighton Ave Unit 101 - Rm 101,Private room & bath! Co-Living,https://www.airbnb.com/calendar/ical/1527045843866994862.ics?t=43f7b3ef4a41442c89ff877d9910be37,Active,Airbnb,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR422,B2642_BRIGHTON_101,2642 Brighton Ave Unit 101,Rm 102,2642 Brighton Ave Unit 101 - Rm 102,Ground FL| Private room with private bath!,https://www.airbnb.com/calendar/ical/1400458377724886058.ics?t=89cfa72978aa44bab1694cea98230bea,Active,Airbnb,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR423,B2642_BRIGHTON_101,2642 Brighton Ave Unit 101,Rm 103,2642 Brighton Ave Unit 101 - Rm 103,Private room & bath! Co-Living | ADA Access,https://www.airbnb.com/calendar/ical/1400464156079969694.ics?t=aeaa2bc9b13e42299ca9fc96ff053536,Active,Airbnb,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR424,B2642_BRIGHTON_101,2642 Brighton Ave Unit 101,Rm 201,2642 Brighton Ave Unit 101 - Rm 201,,,,LongTerm,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR425,B2642_BRIGHTON_101,2642 Brighton Ave Unit 101,Rm 204,2642 Brighton Ave Unit 101 - Rm 204,,,,LongTerm,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR426,B2642_BRIGHTON_201,2642 Brighton Ave Unit 201,Rm 201,2642 Brighton Ave Unit 201 - Rm 201,Ensuite Room with Bath in Lovely 4 Bedrooms Unit,https://www.airbnb.com/calendar/ical/1669865469986799935.ics?t=2469cd1a43da4008a761658426f941ce,Active,Airbnb,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR427,B2642_BRIGHTON_201,2642 Brighton Ave Unit 201,Rm 202,2642 Brighton Ave Unit 201 - Rm 202,300+ sqft Double bed room in a 4B Unit,https://www.airbnb.com/calendar/ical/1404461947031813405.ics?t=b21aea7a714e4ac7b18acff51663e278,Active,Airbnb,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR428,B2642_BRIGHTON_201,2642 Brighton Ave Unit 201,Rm 203,2642 Brighton Ave Unit 201 - Rm 203,Private Bed & bath! In 4 Beds Units,https://www.airbnb.com/calendar/ical/1639645869557072370.ics?t=76ad0063d22e443b8d67d44277f836f6,Active,Airbnb,,,,,,,
USC - TL 2642 Brighton Avenue,Pilot1,AIR429,B2642_BRIGHTON_201,2642 Brighton Ave Unit 201,Rm 204,2642 Brighton Ave Unit 201 - Rm 204,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR333,B2909H_KENWOOD,2909 1/2 Kenwood Ave,Rm 101,2909 1/2 Kenwood Ave - Rm 101,Ground Floor |Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643063396905326623.ics?t=05db1114654b4b17b3576a2884aff7dc,Active,Airbnb,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR334,B2909H_KENWOOD,2909 1/2 Kenwood Ave,Rm 201,2909 1/2 Kenwood Ave - Rm 201,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR335,B2909H_KENWOOD,2909 1/2 Kenwood Ave,Rm 202,2909 1/2 Kenwood Ave - Rm 202,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR336,B2909H_KENWOOD,2909 1/2 Kenwood Ave,Rm 301,2909 1/2 Kenwood Ave - Rm 301,Student House|Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643086320846734676.ics?t=8d5657e6ea7b4e4fb5c184eedaad9ae3,Active,Airbnb,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR337,B2909H_KENWOOD,2909 1/2 Kenwood Ave,Rm 302,2909 1/2 Kenwood Ave - Rm 302,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR338,B2909H_KENWOOD,2909 1/2 Kenwood Ave,Rm 401,2909 1/2 Kenwood Ave - Rm 401,Top FL|Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643105462397009829.ics?t=d5348d10a1c44d1684b7995141fe8454,Active,Airbnb,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR338,B2909H_KENWOOD,2909 1/2 Kenwood Ave,Rm 402,2909 1/2 Kenwood Ave - Rm 402,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR346,B2911H_KENWOOD,2911 1/2 Kenwood Ave,Rm 201,2911 1/2 Kenwood Ave - Rm 201,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR347,B2911H_KENWOOD,2911 1/2 Kenwood Ave,Rm 301,2911 1/2 Kenwood Ave - Rm 301,Student House|Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643166072907451975.ics?t=a3548708bd20425cbedbe7a5a298c3e7,Active,Airbnb,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR348,B2911H_KENWOOD,2911 1/2 Kenwood Ave,Rm 302,2911 1/2 Kenwood Ave - Rm 302,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR349,B2911H_KENWOOD,2911 1/2 Kenwood Ave,Rm 303,2911 1/2 Kenwood Ave - Rm 303,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR350,B2911H_KENWOOD,2911 1/2 Kenwood Ave,Rm 401,2911 1/2 Kenwood Ave - Rm 401,Top FL |Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643178291724528317.ics?t=a81a20b4a34d4bcab27fa543872a6262,Active,Airbnb,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR351,B2911H_KENWOOD,2911 1/2 Kenwood Ave,Rm 402,2911 1/2 Kenwood Ave - Rm 402,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR352,B2911H_KENWOOD,2911 1/2 Kenwood Ave,Rm 403,2911 1/2 Kenwood Ave - Rm 403,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR339,B2911_KENWOOD,2911 Kenwood Ave,Rm 201,2911 Kenwood Ave - Rm 201,Student House|Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643122054264715152.ics?t=f9f65dd90bfc4559914ee9297ef123f7,Active,Airbnb,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR340,B2911_KENWOOD,2911 Kenwood Ave,Rm 301,2911 Kenwood Ave - Rm 301,Student House|Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643127627481271390.ics?t=15af6d077bec47f182fa2668805f1fe2,Active,Airbnb,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR341,B2911_KENWOOD,2911 Kenwood Ave,Rm 302,2911 Kenwood Ave - Rm 302,Student House|Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643132070772933556.ics?t=5d97725219fe44a78d4118aa3d5d4472,Active,Airbnb,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR342,B2911_KENWOOD,2911 Kenwood Ave,Rm 303,2911 Kenwood Ave - Rm 303,,,,LongTerm,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR343,B2911_KENWOOD,2911 Kenwood Ave,Rm 401,2911 Kenwood Ave - Rm 401,Top FL |Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643145926592937663.ics?t=d205ab776dba40e48eec6bf317d33109,Active,Airbnb,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR344,B2911_KENWOOD,2911 Kenwood Ave,Rm 402,2911 Kenwood Ave - Rm 402,Top FL |Cozy Stay| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1643159586803957687.ics?t=f2cbd2625a1b4377b9216f67c19721b0,Active,Airbnb,,,,,,,
USC - TL 2909/2911 Kenwood Ave,Pilot1,AIR345,B2911_KENWOOD,2911 Kenwood Ave,Rm 403,2911 Kenwood Ave - Rm 403,,,,LongTerm,,,,,,,
USC - TL 1545 W 36th Pl,Pilot1,AIR544,B3618_DENKER,3618 Denker Ave,Whole Unit,3618 Denker Ave - Whole Unit,3 Bed Unit | Near USC | Lovely Unit for Urban Live,https://www.airbnb.com/calendar/ical/1629511525989904552.ics?t=e833918a322f481aa190f2015237a91e,Active,Airbnb,,,,,,FALSE,
